truenet,estnet,truePL,trueoptPL,estPL,gtee,rt,ntaxa,repid,folder,ils,ngt,L,density,hwcd,nhyb
"((((((t19:0.23361606736312623,t17:0.23361606736312623):0.8163131627030392,t2:1.0395537615661044):0.7586638219086244,t7:1.7697780145242765):4.262052173614322,((((t18:0.17676813407669809,t1:0.17676813407669809):0.29429443312540043,(t10:0.34793973391989147,t20:0.34793973391989147):0.1573250828992044):2.0348955855338993,(t13:0.7619817699942162,t12:0.7619817699942162):1.8094639914126591):0.8445646853818636,((t16:1.1960369067688081,t8:1.1960369067688081):0.6889584343898019,((t9:0.8299814821121647,#H28:0.0::0.3169801004284443):0.01949944370289676,t5:0.8401820542512426):1.0734499872202499):1.4708564545483558):2.5054736623079314):0.7589044967098001)#H25:4.871511526438756::0.5853424221712771,(t15:3.231726936718347,((t4:0.1805467590622549,t6:0.1805467590622549):2.858366916310195,t3:3.0416213346859013):0.20870828835509808):8.314658261389232,((t11:6.677908161263719,#H25:0.0::0.414657577828723):2.4780102647470374,(t14:0.8299814821121647)#H28:8.325699627140462::0.6830198995715557):3.6009019357121868);","(((((t6:0.0,t4:0.0):2.835110908145473,t3:0.0):0.20144749544281915,t15:0.0):7.879393112646004,((((t17:0.0,t19:0.0):0.8142470716821872,t2:0.0):0.736939919804257,t7:0.0):4.06618066511862,((((t9:0.0,#H95493:0.0::0.30076022729031343)i43849:0.021542015480904755,(t5:0.0)#H72015:0.0::0.9762811800784316):1.1386973685922603,((t8:0.0,t16:0.0):0.3623665989679563,#H72015:0.0::0.02371881992156841)i86326:0.3277013015068483):1.4692850347299762,((t13:0.0,t12:0.0):1.8141663140415898,((t18:0.0,t1:0.0):0.3015503512616113,(t10:0.01882112616270545,t20:0.0):0.15059516820291696):2.034427959953902):0.8337482992227715):2.515932578542603):0.8818612976221054):0.2799697741282786,t11:0.0,(t14:0.0)#H95493:0.0::0.6992397727096866);",-1.6834589465450034,-1.548920608425349,-4.196135561546667,0.0,14132.62280479,20,4,treechild-notgalled,low,10000,0,low,4,2
"((((((t19:0.23361606736312623,t17:0.23361606736312623):0.8119290282286891,t2:1.0395537615661044):0.7726615834475935,t7:1.7697780145242765):4.280329621105955,((((t18:0.17676813407669809,t1:0.17676813407669809):0.3100622036866335,(t10:0.34793973391989147,t20:0.34793973391989147):0.13973656575538615):2.0965488440927493,(t13:0.7619817699942162,t12:0.7619817699942162):1.7796733390750024):0.8450179293631308,((t16:1.1960369067688081,t8:1.1960369067688081):0.7400063691448189,((t9:0.8299814821121647,#H28:0.0::0.3195188756631449):0.0206040003616468,t5:0.8401820542512426):1.1262753387338045):1.5088229776368005):2.4850009062995393):0.7520348621708616)#H25:4.871605200476825::0.5731355600962599,(t15:3.231726936718347,((t4:0.1805467590622549,t6:0.1805467590622549):2.8563142915345567,t3:3.0416213346859013):0.1826248182069575):8.319095740599156,((t11:6.677908161263719,#H25:0.0::0.4268644399037401):2.4782149846197616,(t14:0.8299814821121647)#H28:8.325699627140462::0.6804811243368551):3.6007587343336);","((t4:0.0,t6:0.0):2.8242797745824206,(t15:0.0,(((((t19:0.0,t17:0.0):0.807903834475164,t2:0.0):0.7483506257103072,t7:0.0):4.173794378308268,(((t13:0.0,t12:0.0):1.7847814290983237,((t18:0.0,(t1:0.0)#H80137:0.0::0.80788313322666):0.41089549390406954,((t10:0.0,t20:0.0):0.08686515537131043,#H80137:0.0::0.19211686677333992)i4248:0.05718199168997494):2.077416975490299):0.8268157197943331,((t16:0.0,t8:0.0):0.720184220414598,((t9:0.04360107164874752,#H82204:0.688592687911779::0.30313041721132145):0.037981508847366015,t5:0.0):1.131850829025883):1.5026643520243819):2.4976801942616107):0.8576775011458149,(t11:0.3396368527122552,(t14:0.688592687911779)#H82204:0.0::0.6968695827886786)i80608:0.24724390799030824):8.681553190438002):0.1854903448400574,t3:0.0);",-1.654256953169065,-1.4015466631817826,-4.280475468056192,0.0,13210.481962545,20,4,treechild-notgalled,low,10000,0,low,4,2
"((((((t19:0.23361606736312623,t17:0.23361606736312623):0.7961351905865371,t2:1.0395537615661044):0.7430960967573237,t7:1.7697780145242765):4.211479010102747,((((t18:0.17676813407669809,t1:0.17676813407669809):0.3442365590269129,(t10:0.34793973391989147,t20:0.34793973391989147):0.14537736231051424):2.033099704968357,(t13:0.7619817699942162,t12:0.7619817699942162):1.7732895630166798):0.899324708934182,((t16:1.1960369067688081,t8:1.1960369067688081):0.7291011998148998,((t9:0.8299814821121647,#H28:0.0::0.32674473672444854):0.007935143582348966,t5:0.8401820542512426):1.0719376629444033):1.5073549712718943):2.5188482129483165):0.7482770975442724)#H25:4.871569055324999::0.5811736253922222,(t15:3.231726936718347,((t4:0.1805467590622549,t6:0.1805467590622549):2.865988957100441,t3:3.0416213346859013):0.2026801630797648):8.31759820384499,((t11:6.677908161263719,#H25:0.0::0.41882637460777783):2.477710771216427,(t14:0.8299814821121647)#H28:8.325699627140462::0.6732552632755515):3.6007536764150836);","(t19:0.0,(t2:0.0,(t7:0.0,(((((t4:0.0,t6:0.0):2.975088293562477,t3:0.0):0.20002214243134542,t15:0.0):8.413052365317805,(t11:0.0,(t14:0.0)#H89588:0.0::0.6921571499992561)i16353:0.2630641839293998):0.8647020913704999,(((t12:0.0,t13:0.0):1.7978797847110142,((t18:0.0,t1:0.0):0.34447712361152205,(t10:0.0,t20:0.0):0.14449978338728986):2.0280311182180206):0.8710631025240466,((#H22441:0.0::0.04765494263336111,(t8:0.0,t16:0.0):0.71537808000898):0.0,(((t9:0.0)#H22441:0.0::0.9523450573666389,t5:0.0):0.0,#H89588:0.0030976270030246807::0.30784285000074385):1.1726378404163875)i81892:1.5022697179003297):2.5111728528060784):4.224161802563095):0.735008551534408):0.7739016234854836,t17:0.0);",-1.636662152342607,-1.4145020908804904,-4.023162776584533,0.0,15001.026685717,20,4,treechild-notgalled,low,10000,0,low,6,2
"((((((t19:0.23361606736312623,t17:0.23361606736312623):0.769657707227182,t2:1.0395537615661044):0.7502540797254261,t7:1.7697780145242765):4.276119954045342,((((t18:0.17676813407669809,t1:0.17676813407669809):0.3188653286570057,(t10:0.34793973391989147,t20:0.34793973391989147):0.14443706806500456):2.06051828368223,(t13:0.7619817699942162,t12:0.7619817699942162):1.7561516201681773):0.8757752622998066,((t16:1.1960369067688081,t8:1.1960369067688081):0.7218302941277566,((t9:0.8299814821121647,#H28:0.0::0.3213567087442942):0.03804619065805673,t5:0.8401820542512426):1.0748292709696763):1.4749649537568534):2.515723978651584):0.7823651638577326)#H25:4.871754350536487::0.5720920557228832,(t15:3.231726936718347,((t4:0.1805467590622549,t6:0.1805467590622549):2.857240248630846,t3:3.0416213346859013):0.20710101258044478):8.319040230408795,((t11:6.677908161263719,#H25:0.0::0.4279079442771168):2.4798643772821105,(t14:0.8299814821121647)#H28:8.325699627140462::0.6786432912557059):3.6001766750267157);","(t11:0.0,((((t4:0.0,t6:0.0):2.8342830378450636,t3:0.0):0.20071118629061782,t15:0.0):8.543179091365012,((((t13:0.0,t12:0.0):1.755947482279329,((t18:0.0,(t1:0.0)#H15340:0.0::0.8102237733736666):0.416940253649899,((t20:0.0,t10:0.0):0.09150625393952433,#H15340:0.0::0.18977622662633348)i11032:0.05738244759000502):2.044599109392001):0.8557740334897627,((t8:0.0,t16:0.0):0.7058117425809229,((t9:0.0,#H41109:0.0::0.30472518630669715)i76203:0.06011775794645891,t5:0.0):1.082637717480214):1.4775077243463115):2.521458617345872,((t2:0.0,(t19:0.09586370436924425,t17:0.0):0.767252366444568):0.7348071390250888,t7:0.0):4.099443123510317):0.8892640561898376):0.26669665344419685,(t14:0.0)#H41109:0.0::0.6952748136933029);",-1.564607753837267,-1.4075012459402685,-4.272774738739303,0.0,15677.656415078,20,4,treechild-notgalled,low,10000,0,low,4,2
"((((((t19:0.23361606736312623,t17:0.23361606736312623):0.8092596977920952,t2:1.0395537615661044):0.7676995834073211,t7:1.7697780145242765):4.230871083519346,((((t18:0.17676813407669809,t1:0.17676813407669809):0.2981635801526616,(t10:0.34793973391989147,t20:0.34793973391989147):0.16188963789494562):2.0163603967564416,(t13:0.7619817699942162,t12:0.7619817699942162):1.7650020319802069):0.8530353127753862,((t16:1.1960369067688081,t8:1.1960369067688081):0.6900193599012094,((t9:0.8299814821121647,#H28:0.0::0.3214561109083838):0.011929053195255186,t5:0.8401820542512426):1.096892566031857):1.4505109456480045):2.4807078572858834):0.7381655008564627)#H25:4.871581108007332::0.5735376357949866,(t15:3.231726936718347,((t4:0.1805467590622549,t6:0.1805467590622549):2.8594029859181482,t3:3.0416213346859013):0.20115325190561736):8.316745737944935,((t11:6.677908161263719,#H25:0.0::0.4264623642050133):2.4782123039494373,(t14:0.8299814821121647)#H28:8.325699627140462::0.6785438890916162):3.600829545557447);","(((t4:0.0,t6:0.0):2.836833845937414,t3:0.0):0.19797734016896829,t15:0.0,(((t11:0.0,#H32731:0.0::0.4303939108575403):2.5200547452493365,(t14:0.0)#H36259:0.4051530812401995::0.6773953778600506):3.8902615649309205,(((((t17:0.0,t19:0.0):0.8031407225362202,t2:0.0):0.7554652456134116,t7:0.0):4.155208518935005,(((t8:0.0,t16:0.0)i88243:0.6826009157186816,((t9:0.0052176609596836804,#H36259:0.0::0.32260462213994945):0.00516408599478657,t5:0.006922869683639426):1.101747995763992):1.457973928622188,((t13:0.0,t12:0.0):1.7700323667636872,((t10:0.0,t20:0.0):0.155151821930648,(t18:0.0,t1:0.0):0.30200025088300303):2.0172356465670647):0.8374660710192253):2.50057494794998):0.7836237822715663)#H32731:2.124829860383671::0.5696060891424597)i36796:7.282983612616732);",-1.6847514566328199,-1.4952160323505232,-0.4215425854798549,0.0,14546.435950405,20,4,treechild-notgalled,low,10000,0,low,0,2
"((((((t19:0.23361606736312623,t17:0.23361606736312623):0.807211060004485,t2:1.0395537615661044):0.7600087249067079,t7:1.7697780145242765):4.252411789720315,((((t18:0.17676813407669809,t1:0.17676813407669809):0.31353889577483446,(t10:0.34793973391989147,t20:0.34793973391989147):0.14440939398921024):1.978440968275113,(t13:0.7619817699942162,t12:0.7619817699942162):1.7663826397635782):0.8941714929672745,((t16:1.1960369067688081,t8:1.1960369067688081):0.7399854241952813,((t9:0.8299814821121647,#H28:0.0::0.3248847796200368):0.010566748219041725,t5:0.8401820542512426):1.082797749202717):1.446506680594879):2.5922933660557574):0.7554745607817099)#H25:4.871593163386046::0.5720243635192832,(t15:3.231726936718347,((t4:0.1805467590622549,t6:0.1805467590622549):2.8627697106764223,t3:3.0416213346859013):0.18993462920992205):8.316672928084982,((t11:6.677908161263719,#H25:0.0::0.42797563648071685):2.4780143657994125,(t14:0.8299814821121647)#H28:8.325699627140462::0.6751152203799632):3.6005155575799472);","((t2:0.0,(t19:0.10018870703176394,t17:0.0):0.8015594274445718):0.7392170092170385,((((t13:0.0,t12:0.0):1.7699024905547158,((t1:0.0,t18:0.0):0.31554964823549314,(t20:0.018098232601217484,t10:0.0):0.14483587142033075):1.9905893062282731):0.8650310585876876,(((t5:0.0,#H54117:0.0003885402668344679::0.07928046169538824)i25233:0.0,(t9:0.0,#H76481:0.0::0.306056965576981)i93465:0.03150766738787661):1.2499828047512744,((t16:0.0,t8:0.0):0.46463627247367)#H54117:0.39982094872203994::0.9207195383046117):1.3936861618684473):2.566051245239398,((((t6:0.0,t4:0.0):2.8817834980316612,t3:0.0):0.18985394782669796,t15:0.0):8.40975943496934,(t11:0.0,(t14:0.0)#H76481:0.0::0.6939430344230191):0.24830001802205104):0.8574983340687093):4.212120054221843,t7:0.0);",-1.605857485212861,-1.4057611039108946,-4.148148053231785,0.0,18543.31655554,20,4,treechild-notgalled,low,10000,0,low,6,2
"((t20:1.7470630181361286,t14:1.7470630181361286):6.582769275936457,((t12:0.4437819276046027,t19:0.4437819276046027):4.989162435812719,((((t9:0.6292169138543035,(t5:0.6292169138543035)#H46:0.0::0.5140692622590597):0.1444790490894824,(t3:0.08271502008583496,t13:0.08271502008583496):0.6752964564177576):2.633301150416777)#H29:0.0::0.566290402179712,(t10:2.8179207882747304,#H37:0.7494006137418615::0.4673513533770445):0.5670468779685549):2.052408327639679):2.896764428101188,((((((t1:1.5463173884517012,t18:1.5463173884517012):1.016750458606563,(t4:0.3015879204471819,t11:0.3015879204471819):2.26248874529987):1.0235064818561876,t2:3.580405843329279):0.6539800990342313,t15:4.217555299706324):1.5622404716321412,#H29:2.427920596949761::0.43370959782028795):3.9155168265783926,(((t7:2.0685201743275066)#H37:0.0::0.5326486466229555,((t8:0.6292169138543035,#H46:0.0::0.4859307377409403):0.8597085421027812,t17:1.4939041128150012):0.5810522494007567):0.18531469839750594,(t16:0.047120638394787175,t6:0.047120638394787175):2.1837802879866235):7.49200672602825):8.571194181026732);","(t15:0.0,(((t18:0.0,t1:0.0):1.0077084396525027,(t11:0.0,t4:0.0):2.185800150789273):1.0213434235002892,t2:0.0):0.6521406858452575,((((t20:0.0,t14:0.0):4.111134830018564,((t19:0.0,t12:0.0):4.887058815318807,((t10:0.026622464286872958,#H13401:6.401917433876873::0.47103755794153807):0.48944015416426906,(((t9:0.14661039645074297,(t5:0.7305369695373457)#H52691:0.0::0.512311301165959)i10135:0.144401603969824,(t13:0.0,t3:0.0):0.6704535301320291):2.70965954614835)#H84126:0.9570715108875717::0.5644319378623579):1.6931642686971837):2.955582826855808)i36314:5.373954890996839,((t6:0.0,t16:0.0):2.137961224314829,((t17:0.1337150598456727,(t8:7.3826237870816e-5,#H52691:0.7305369695373457::0.487688698834041):0.5234872739761982):0.49307409777238204,(t7:0.0)#H13401:0.7937469778534842::0.528962442058462):0.2863981392626615):6.466638342037296):3.5228049632091727,#H84126:0.09219844813845085::0.43556806213764204)i47811:1.546890413558105);",-0.5350406250287678,-0.4355464201125466,-2.297329702260728,0.0,44647.369897476,20,3,treechild-notgalled,low,10000,0,low,0,3
"((t20:1.7470630181361286,t14:1.7470630181361286):6.585819356889101,((t12:0.4437819276046027,t19:0.4437819276046027):4.986520772563022,((((t9:0.6292169138543035,(t5:0.6292169138543035)#H46:0.0::0.520141630910971):0.13158669052590866,(t3:0.08271502008583496,t13:0.08271502008583496):0.6770271499054454):2.631875336033929)#H29:0.0::0.5697592560514859,(t10:2.8179207882747304,#H37:0.7494006137418615::0.4693781093256811):0.5620788921930735):2.048346955064334):2.8905678100590606,((((((t1:1.5463173884517012,t18:1.5463173884517012):1.012973736544713,(t4:0.3015879204471819,t11:0.3015879204471819):2.2827385757787297):0.9762387954679353,t2:3.580405843329279):0.6549238448965572,t15:4.217555299706324):1.5754216009279898,#H29:2.427894984649414::0.43024074394851414):3.9201094132289374,(((t7:2.0685201743275066)#H37:0.0::0.530621890674319,((t8:0.6292169138543035,#H46:0.0::0.47985836908902907):0.8680637637078954,t17:1.4939041128150012):0.5869601930111382):0.15098373755875152,(t16:0.047120638394787175,t6:0.047120638394787175):2.1790265901750954):7.492413147056522):8.571549413624425);","(((t7:0.0)#H26295:2.2140489336855125::0.5351651625500448,((((t20:0.0,t14:0.0):7.7189752445880355,((t12:0.40500424003957497,t19:0.0):4.334255223574802,(((((t5:0.9544290396514231)#H70359:0.6694855103696018::0.5189938898134918,t9:0.0)i24703:0.15607503145688273,(t3:0.08545765554335916,t13:0.0)i5777:0.668280912081559):2.598252805353456)#H14770:2.672429992544527::0.5734727983500119,(t10:0.0,#H26295:2.1520196621542507::0.46483483744995524):0.8531018206162613)i48547:2.092306749295674):2.914400142297601):4.695188083640403,(((((t11:0.0,t4:0.0):2.3454237808998304,(t1:0.12626789956836706,t18:0.0):1.0171610829702593):0.9789255410237074,t2:0.0):0.6542713151608011,t15:0.0):1.5815400219489093,#H14770:0.9741219565577799::0.42652720164998814):3.7446480972667118)i43500:4.9774963222566875,(t16:0.0,t6:0.0):2.011643027705235):0.10939789042030193):0.5977208732596517,(t8:0.0,#H70359:3.946060463307669::0.4810061101865082):0.6676300953555157,t17:0.0);",-0.4417112124972781,-0.33824558544058553,-2.6018257924120713,0.0,51518.035923872,20,3,treechild-notgalled,low,10000,0,low,0,3
"((t20:1.7470630181361286,t14:1.7470630181361286):6.582292125440834,((t12:0.4437819276046027,t19:0.4437819276046027):4.990565804360294,((((t9:0.6292169138543035,(t5:0.6292169138543035)#H46:0.0::0.5173568183207475):0.128076680722931,(t3:0.08271502008583496,t13:0.08271502008583496):0.6719905447492062):2.636744902257794)#H29:0.0::0.5723115170504913,(t10:2.8179207882747304,#H37:0.7494006137418615::0.46097006492209314):0.5680595628372956):2.0618585157204348):2.9012751786201245,((((((t1:1.5463173884517012,t18:1.5463173884517012):1.0146246690982723,(t4:0.3015879204471819,t11:0.3015879204471819):2.2563511495616413):1.0069727231834393,t2:3.580405843329279):0.6418300943961358,t15:4.217555299706324):1.5972810153930803,#H29:2.4279316336132317::0.42768848294950873):3.9254616971411567,(((t7:2.0685201743275066)#H37:0.0::0.5390299350779069,((t8:0.6292169138543035,#H46:0.0::0.4826431816792525):0.8683072453675088,t17:1.4939041128150012):0.5816183621717548):0.16428682634565359,(t16:0.047120638394787175,t6:0.047120638394787175):2.183244304019068):7.492949590029487):8.569968957891309);","(t17:0.0,(t8:0.3112734124940044,#H7836:2.4829261022230606::0.4849903355837284):0.8109060932698638,((((((t19:0.0,t12:0.0):4.3205528960925035,((((t9:0.6200266378135145,(t5:0.0)#H7836:0.6747253238913675::0.5150096644162716):0.1113809038948849,(t13:0.0,t3:0.0):0.6600625826017265)i27238:2.6728585449604996)#H44503:1.4706756748236667::0.571095303698341,(t10:0.0,#H75141:0.0::0.4608246677049443)i54384:0.5441184210895265):2.2393795677325303):2.969015766904192,(t20:0.7916059705551212,t14:0.0):5.647443145499653):5.166050354104147,((t15:0.0,(((t4:0.0,t11:0.0):2.191187673733103,(t18:0.12621804848599447,t1:0.0):1.008935692945358):1.0099409714973016,t2:0.3009433903923003):0.6393098080816492):1.628521469784761,#H44503:0.1761915201659736::0.42890469630165895):3.5274320714138407)i89429:4.894332824996716,(t6:0.2858353580689803,t16:0.0):2.155277006204783):0.18875563921284796,(t7:0.290859587916441)#H75141:2.175158362565693::0.5391753322950557):0.5950329683834789);",-0.44776029903617215,-0.30678676778973796,-2.168540281523626,0.0,74171.617469711,20,3,treechild-notgalled,low,10000,0,low,0,3
"((t20:1.7470630181361286,t14:1.7470630181361286):6.584510547886698,((t12:0.4437819276046027,t19:0.4437819276046027):4.992822374896327,((((t9:0.6292169138543035,(t5:0.6292169138543035)#H46:0.0::0.521961906005937):0.12488535868358508,(t3:0.08271502008583496,t13:0.08271502008583496):0.657534783139507):2.639980656718581)#H29:0.0::0.5555334808560957,(t10:2.8179207882747304,#H37:0.7494006137418615::0.4774974313859536):0.5641914410689035):2.0537870218039913):2.9124078967309406,((((((t1:1.5463173884517012,t18:1.5463173884517012):1.015459185779503,(t4:0.3015879204471819,t11:0.3015879204471819):2.25968490299313):1.055447312971632,t2:3.580405843329279):0.6429127319873176,t15:4.217555299706324):1.6469420041007434,#H29:2.4281409669572147::0.44446651914390434):3.895264236318579,(((t7:2.0685201743275066)#H37:0.0::0.5225025686140464,((t8:0.6292169138543035,#H46:0.0::0.47803809399406305):0.863903769101216,t17:1.4939041128150012):0.5613282028709466):0.18182111221042996,(t16:0.047120638394787175,t6:0.047120638394787175):2.1837816313204166):7.4950341418188975):8.56990350858766);","((t19:0.0,t12:0.0):5.491137017790106,((t14:0.0,t20:0.4308607861646553):5.3621106276395345,((((t7:0.0)#H50858:0.5567266855508936::0.5250002049574924,((t8:0.0,#H20753:0.0::0.47969634086220864)i17796:0.8898129156136569,t17:0.0):0.548504490399035):0.17473389894752675,(t16:0.0,t6:0.0):2.151134209490854):5.774673974936984,(#H28334:0.5393241419421424::0.44480551538396107,((((t4:0.27758309289542804,t11:0.0):2.2052787704936585,(t1:0.0,t18:0.0):1.0043236720949753):1.0539554926822703,t2:0.0):0.6323566813778616,t15:0.0):1.6735953887167656):3.740846198712877):5.715684530949682):2.9967549474392494,(((((t5:0.0)#H20753:0.6450121102805454::0.5203036591377914,t9:0.0):0.14236026695372972,(t3:0.0,t13:0.0):0.691244471953633)i27876:2.6522872552685848)#H28334:1.2722029378757824::0.5551944846160389,(t10:0.01242947524731725,#H50858:0.0::0.4749997950425075)i87172:0.57167591554089):2.0288415041083336);",-0.7777565760421274,-0.4716629129144893,-1.1768378786969556,0.0,50449.177265733,20,3,treechild-notgalled,low,10000,0,low,0,3
"((t20:1.7470630181361286,t14:1.7470630181361286):6.58397781190186,((t12:0.4437819276046027,t19:0.4437819276046027):4.992148033556531,((((t9:0.6292169138543035,(t5:0.6292169138543035)#H46:0.0::0.524840480737809):0.1229974379802843,(t3:0.08271502008583496,t13:0.08271502008583496):0.6848232181595277):2.621007690916558)#H29:0.0::0.5581288030233817,(t10:2.8179207882747304,#H37:0.7494006137418615::0.4679472092583168):0.5652718807905802):2.0402018961792243):2.9079145563132474,((((((t1:1.5463173884517012,t18:1.5463173884517012):1.032281084366387,(t4:0.3015879204471819,t11:0.3015879204471819):2.259051881404992):0.975481855792838,t2:3.580405843329279):0.6376269623405528,t15:4.217555299706324):1.6136075737345923,#H29:2.4277816494266937::0.4418711969766183):3.942755348068452,(((t7:2.0685201743275066)#H37:0.0::0.5320527907416832,((t8:0.6292169138543035,#H46:0.0::0.475159519262191):0.8544846042146766,t17:1.4939041128150012):0.5681132399488683):0.1605645081403823,(t16:0.047120638394787175,t6:0.047120638394787175):2.192408108705929):7.495178638451884):8.571389940391189);","(t14:0.0,t20:0.0,(((#H44996:0.447463534389193::0.44410196927486123,(t15:0.0,(t2:1.0778528063712127,((t18:0.0,t1:0.0):1.0422968354249018,(t4:0.0,t11:0.0):2.207707945186925):0.9746405134203974):0.6268639657121621):1.6626468183784868):3.4612735390526437,((t6:0.0,t16:0.0):2.227308227173474,((t7:0.0)#H15285:0.0::0.5347505620785841,(t17:0.0,(t8:0.0,#H93838:0.0::0.4679764907421498)i81024:0.48866714375304704):0.598611357092821):0.13828633266933932):4.529764512850104):5.427089436588738,((t12:0.0,t19:0.0):5.528317928255385,(((((t13:0.0,t3:0.0):0.6904512821738347,t9:0.0):0.01849027277875477,(t5:0.0)#H93838:0.0::0.5320235092578502)i60075:2.5474904859927148)#H44996:1.2680049980687838::0.5558980307251388,(t10:3.603849573803272e-5,#H15285:1.5414147019827193::0.46524943792141593):0.13404457978590453)i50574:2.4995908618471647):3.011623350768452):6.695839767213712);",-0.5102717350364087,-0.40190876148513205,-4.249470918691181,0.0,53784.630101262,20,3,treechild-notgalled,low,10000,0,low,2,3
"((t20:1.7470630181361286,t14:1.7470630181361286):6.5841330579440855,((t12:0.4437819276046027,t19:0.4437819276046027):4.9879336266149545,((((t9:0.6292169138543035,(t5:0.6292169138543035)#H46:0.0::0.5209496241632146):0.12569319261045797,(t3:0.08271502008583496,t13:0.08271502008583496):0.6704856424546786):2.6422570129852625)#H29:0.0::0.56543075826804,(t10:2.8179207882747304,#H37:0.7494006137418615::0.46287159767610064):0.5649323156818629):2.0447491325266913):2.8908914515497552,((((((t1:1.5463173884517012,t18:1.5463173884517012):1.0282268583452276,(t4:0.3015879204471819,t11:0.3015879204471819):2.2692166532759757):1.0188124450912137,t2:3.580405843329279):0.6500880484781214,t15:4.217555299706324):1.6167544463033663,#H29:2.4280825821071597::0.43456924173195993):3.9265292932404727,(((t7:2.0685201743275066)#H37:0.0::0.5371284023238994,((t8:0.6292169138543035,#H46:0.0::0.47905037583678545):0.8660583332755872,t17:1.4939041128150012):0.5879785790974079):0.18113247673997818,(t16:0.047120638394787175,t6:0.047120638394787175):2.184859527841464):7.4918400293192535):8.569584669227245);","(t12:0.0,t19:0.0,((t10:0.09200802566633884,#H76972:0.0::0.49191468857681864)i99174:1.2484660639002658,(((((t15:1.2830545681160204,(t2:0.39921312853302404,((t11:0.0,t4:0.0):2.269042980683155,(t1:0.12911163368041018,t18:1.913642317271033):1.033127381470185):1.0141009997847112):0.6383289339099831):2.8007423367532605)#H18294:1.8576266869293685::0.677334105789214,(((t8:0.43233733069225405,#H81187:0.0::0.48993338949650556):0.789654168520477,t17:1.530540220098629):0.6574684148694729,((t7:0.7182774399683527)#H76972:0.35913871998417635::0.5080853114231814,(t16:0.0,t6:0.0):2.115604275033673):0.0):5.923186377112288):3.842410744142662,(t14:0.0,t20:0.0):3.7681537830996237):0.6513389087905956,((((t13:0.0,t3:0.2785169445403074):0.40085302074523677,(t5:1.6417770056419492)#H81187:0.0::0.5100666105034944)i57460:0.041566235404901175,t9:0.37333545770249):2.135644837370276,#H18294:0.0::0.32266589421078595)i82337:3.043302681738726):0.3665141638553533):4.115932903397209);",-0.3768989761446845,-0.34308934737572916,-192.86507982111297,0.0,26256.740431686,20,3,treechild-notgalled,low,10000,0,low,10,3
"((t20:1.7470630181361286,t14:1.7470630181361286):6.584751741993649,((t12:0.4437819276046027,t19:0.4437819276046027):4.989976801143849,((((t9:0.6292169138543035,(t5:0.6292169138543035)#H46:0.0::0.5141641471829841):0.1304960927283986,(t3:0.08271502008583496,t13:0.08271502008583496):0.6660924134952919):2.6192650289723987)#H29:0.0::0.5617494163771695,(t10:2.8179207882747304,#H37:0.7494006137418615::0.4612943006685286):0.5651510537556111):2.053295906940284):2.9036833530132875,((((((t1:1.5463173884517012,t18:1.5463173884517012):1.0320727654598678,(t4:0.3015879204471819,t11:0.3015879204471819):2.2651313159095925):1.0128582949624196,t2:3.580405843329279):0.6697342083352665,t15:4.217555299706324):1.577820840039872,#H29:2.4277545664525637::0.4382505836228305):3.9250634544593606,(((t7:2.0685201743275066)#H37:0.0::0.5387056993314714,((t8:0.6292169138543035,#H46:0.0::0.48583585281701597):0.8572385003110895,t17:1.4939041128150012):0.5664970462799546):0.16464333987404,(t16:0.047120638394787175,t6:0.047120638394787175):2.1912080891350967):7.492399566568721):8.569933302068574);","(((t9:0.0,(t13:0.08480341594503459,t3:0.0):0.67842820560112):1.7794877599959587)#H5643:0.312001322806883::0.6075691377776857,(((((((t7:0.0)#H66019:0.5455485307793377::0.5392209492810276,(t16:0.0,t6:0.0):2.2644554645641395):0.0,(t17:0.0,t8:0.6282442564482945):0.5351832910557185):0.8901427653589837,(t5:0.0)#H90799:0.0::0.6169634873239251):1.1304588531309159,(((((t1:0.0,t18:0.0):1.0417491148214382,(t4:1.05651114618194,t11:1.0048396879794141):2.2904506982162323):1.013083211882716,t2:0.0):0.685692116994054,t15:0.0):1.4621369268616977,#H5643:1.6790706641987991::0.3924308622223142)i36378:3.0874578098723693):4.738290785990154,(t20:0.0,t14:0.0):6.214593601661039):2.86283562335047,(t12:0.0,t19:0.0):3.8842664451789424)i96564:2.5180378086186606,(#H90799:0.0::0.3830365126760748,(t10:0.0,#H66019:4.293397446248884::0.46077905071897235):0.7130389160247673)i56488:0.0);",-0.40464282439916127,-0.28102124767478903,-162.81688930870806,0.0,42138.497833573,20,3,treechild-notgalled,low,10000,0,low,12,3
